,word,sentiment,value
1177,accusing,surprise,0
1178,accusing,trust,0
1179,accustomed,anger,0
1180,accustomed,anticipation,0
1181,accustomed,disgust,0
1182,accustomed,fear,0
1183,accustomed,joy,0
1184,accustomed,negative,0
1185,accustomed,positive,0
1186,accustomed,sadness,0
1187,accustomed,surprise,0
1188,accustomed,trust,0
1189,ace,anger,0
1190,ace,anticipation,0
1191,ace,disgust,0
1192,ace,fear,0
1193,ace,joy,0
1194,ace,negative,0
1195,ace,positive,1
1196,ace,sadness,0
1197,ace,surprise,0
1198,ace,trust,0
1199,acetic,anger,0
1200,acetic,anticipation,0
1201,acetic,disgust,0
1202,acetic,fear,0
1203,acetic,joy,0
1204,acetic,negative,0
1205,acetic,positive,0
1206,acetic,sadness,0
1207,acetic,surprise,0
1208,acetic,trust,0
1209,ache,anger,0
1210,ache,anticipation,0
1211,ache,disgust,0
1212,ache,fear,0
1213,ache,joy,0
1214,ache,negative,1
1215,ache,positive,0
1216,ache,sadness,1
1217,ache,surprise,0
1218,ache,trust,0
1219,achieve,anger,0
1220,achieve,anticipation,0
1221,achieve,disgust,0
1222,achieve,fear,0
1223,achieve,joy,1
1224,achieve,negative,0
1225,achieve,positive,1
1226,achieve,sadness,0
1227,achieve,surprise,0
1228,achieve,trust,1
1229,achievement,anger,0
1230,achievement,anticipation,1
1231,achievement,disgust,0
1232,achievement,fear,0
1233,achievement,joy,1
1234,achievement,negative,0
1235,achievement,positive,1
1236,achievement,sadness,0
1237,achievement,surprise,0
1238,achievement,trust,1
1239,aching,anger,0
1240,aching,anticipation,0
1241,aching,disgust,0
1242,aching,fear,0
1243,aching,joy,0
1244,aching,negative,1
1245,aching,positive,0
1246,aching,sadness,1
1247,aching,surprise,0
1248,aching,trust,0
1249,acid,anger,0
1250,acid,anticipation,0
1251,acid,disgust,0
1252,acid,fear,0
1253,acid,joy,0
1254,acid,negative,1
1255,acid,positive,0
1256,acid,sadness,0
1257,acid,surprise,0
1258,acid,trust,0
1259,acidity,anger,0
1260,acidity,anticipation,0
1261,acidity,disgust,0
1262,acidity,fear,0
1263,acidity,joy,0
1264,acidity,negative,0
1265,acidity,positive,0
1266,acidity,sadness,0
1267,acidity,surprise,0
1268,acidity,trust,0
1269,acknowledge,anger,0
1270,acknowledge,anticipation,0
1271,acknowledge,disgust,0
1272,acknowledge,fear,0
1273,acknowledge,joy,0
1274,acknowledge,negative,0
1275,acknowledge,positive,0
1276,acknowledge,sadness,0
1277,acknowledge,surprise,0
1278,acknowledge,trust,0
1279,acknowledged,anger,0
1280,acknowledged,anticipation,0
1281,acknowledged,disgust,0
1282,acknowledged,fear,0
1283,acknowledged,joy,0
1284,acknowledged,negative,0
1285,acknowledged,positive,0
1286,acknowledged,sadness,0
1287,acknowledged,surprise,0
1288,acknowledged,trust,0
1289,acknowledgment,anger,0
1290,acknowledgment,anticipation,0
1291,acknowledgment,disgust,0
1292,acknowledgment,fear,0
1293,acknowledgment,joy,0
1294,acknowledgment,negative,0
1295,acknowledgment,positive,1
1296,acknowledgment,sadness,0
1297,acknowledgment,surprise,0
1298,acknowledgment,trust,0
1299,acme,anger,0
1300,acme,anticipation,0
1301,acme,disgust,0
1302,acme,fear,0
1303,acme,joy,0
1304,acme,negative,0
1305,acme,positive,0
1306,acme,sadness,0
1307,acme,surprise,0
1308,acme,trust,0
1309,acoustic,anger,0
1310,acoustic,anticipation,0
1311,acoustic,disgust,0
1312,acoustic,fear,0
1313,acoustic,joy,0
1314,acoustic,negative,0
1315,acoustic,positive,0
1316,acoustic,sadness,0
1317,acoustic,surprise,0
1318,acoustic,trust,0
1319,acoustics,anger,0
1320,acoustics,anticipation,0
1321,acoustics,disgust,0
1322,acoustics,fear,0
1323,acoustics,joy,0
1324,acoustics,negative,0
1325,acoustics,positive,0
1326,acoustics,sadness,0
1327,acoustics,surprise,0
1328,acoustics,trust,0
1329,acquaint,anger,0
1330,acquaint,anticipation,0
1331,acquaint,disgust,0
1332,acquaint,fear,0
1333,acquaint,joy,0
1334,acquaint,negative,0
1335,acquaint,positive,0
1336,acquaint,sadness,0
1337,acquaint,surprise,0
1338,acquaint,trust,0
1339,acquaintance,anger,0
1340,acquaintance,anticipation,0
1341,acquaintance,disgust,0
1342,acquaintance,fear,0
1343,acquaintance,joy,0
1344,acquaintance,negative,0
1345,acquaintance,positive,0
1346,acquaintance,sadness,0
1347,acquaintance,surprise,0
1348,acquaintance,trust,0
1349,acquainted,anger,0
1350,acquainted,anticipation,0
1351,acquainted,disgust,0
1352,acquainted,fear,0
1353,acquainted,joy,0
1354,acquainted,negative,0
1355,acquainted,positive,0
1356,acquainted,sadness,0
1357,acquainted,surprise,0
1358,acquainted,trust,0
1359,acquiescence,anger,0
1360,acquiescence,anticipation,0
1361,acquiescence,disgust,0
1362,acquiescence,fear,0
1363,acquiescence,joy,0
1364,acquiescence,negative,0
1365,acquiescence,positive,0
1366,acquiescence,sadness,0
1367,acquiescence,surprise,0
1368,acquiescence,trust,0
1369,acquire,anger,0
1370,acquire,anticipation,0
1371,acquire,disgust,0
1372,acquire,fear,0
1373,acquire,joy,0
1374,acquire,negative,0
1375,acquire,positive,1
1376,acquire,sadness,0
1377,acquire,surprise,0
1378,acquire,trust,0
1379,acquiring,anger,0
1380,acquiring,anticipation,1
1381,acquiring,disgust,0
1382,acquiring,fear,0
1383,acquiring,joy,0
1384,acquiring,negative,0
1385,acquiring,positive,1
1386,acquiring,sadness,0
1387,acquiring,surprise,0
1388,acquiring,trust,0
1389,acquisition,anger,0
1390,acquisition,anticipation,0
1391,acquisition,disgust,0
1392,acquisition,fear,0
1393,acquisition,joy,0
1394,acquisition,negative,0
1395,acquisition,positive,0
1396,acquisition,sadness,0
1397,acquisition,surprise,0
1398,acquisition,trust,0
1399,acquisitions,anger,0
1400,acquisitions,anticipation,0
1401,acquisitions,disgust,0
1402,acquisitions,fear,0
1403,acquisitions,joy,0
1404,acquisitions,negative,0
1405,acquisitions,positive,0
1406,acquisitions,sadness,0
1407,acquisitions,surprise,0
1408,acquisitions,trust,0
1409,acreage,anger,0
1410,acreage,anticipation,0
1411,acreage,disgust,0
1412,acreage,fear,0
1413,acreage,joy,0
1414,acreage,negative,0
1415,acreage,positive,0
1416,acreage,sadness,0
1417,acreage,surprise,0
1418,acreage,trust,0
1419,acres,anger,0
1420,acres,anticipation,0
1421,acres,disgust,0
1422,acres,fear,0
1423,acres,joy,0
1424,acres,negative,0
1425,acres,positive,0
1426,acres,sadness,0
1427,acres,surprise,0
1428,acres,trust,0
1429,acrobat,anger,0
1430,acrobat,anticipation,0
1431,acrobat,disgust,0
1432,acrobat,fear,1
1433,acrobat,joy,1
1434,acrobat,negative,0
1435,acrobat,positive,1
1436,acrobat,sadness,0
1437,acrobat,surprise,0
1438,acrobat,trust,1
1439,act,anger,0
1440,act,anticipation,0
1441,act,disgust,0
1442,act,fear,0
1443,act,joy,0
1444,act,negative,0
1445,act,positive,0
1446,act,sadness,0
1447,act,surprise,0
1448,act,trust,0
1449,acting,anger,0
1450,acting,anticipation,0
1451,acting,disgust,0
1452,acting,fear,0
1453,acting,joy,0
1454,acting,negative,0
1455,acting,positive,0
1456,acting,sadness,0
1457,acting,surprise,0
1458,acting,trust,0
1459,action,anger,0
1460,action,anticipation,0
1461,action,disgust,0
1462,action,fear,0
1463,action,joy,0
1464,action,negative,0
1465,action,positive,1
1466,action,sadness,0
1467,action,surprise,0
1468,action,trust,0
1469,actionable,anger,1
1470,actionable,anticipation,0
1471,actionable,disgust,1
1472,actionable,fear,0
1473,actionable,joy,0
1474,actionable,negative,1
1475,actionable,positive,0
1476,actionable,sadness,0
1477,actionable,surprise,0
1478,actionable,trust,0
1479,active,anger,0
1480,active,anticipation,0
1481,active,disgust,0
1482,active,fear,0
1483,active,joy,0
1484,active,negative,0
1485,active,positive,0
1486,active,sadness,0
1487,active,surprise,0
1488,active,trust,0
1489,activity,anger,0
1490,activity,anticipation,0
1491,activity,disgust,0
1492,activity,fear,0
1493,activity,joy,0
1494,activity,negative,0
1495,activity,positive,0
1496,activity,sadness,0
1497,activity,surprise,0
1498,activity,trust,0
1499,actor,anger,0
1500,actor,anticipation,0
1501,actor,disgust,0
1502,actor,fear,0
1503,actor,joy,0
1504,actor,negative,0
1505,actor,positive,0
1506,actor,sadness,0
1507,actor,surprise,0
1508,actor,trust,0
1509,actual,anger,0
1510,actual,anticipation,0
1511,actual,disgust,0
1512,actual,fear,0
1513,actual,joy,0
1514,actual,negative,0
1515,actual,positive,1
1516,actual,sadness,0
1517,actual,surprise,0
1518,actual,trust,0
1519,actuality,anger,0
1520,actuality,anticipation,0
1521,actuality,disgust,0
1522,actuality,fear,0
1523,actuality,joy,0
1524,actuality,negative,0
1525,actuality,positive,0
1526,actuality,sadness,0
1527,actuality,surprise,0
1528,actuality,trust,0
1529,actuary,anger,0
1530,actuary,anticipation,0
1531,actuary,disgust,0
1532,actuary,fear,0
1533,actuary,joy,0
1534,actuary,negative,0
1535,actuary,positive,0
1536,actuary,sadness,0
1537,actuary,surprise,0
1538,actuary,trust,0
1539,acuity,anger,0
1540,acuity,anticipation,0
1541,acuity,disgust,0
1542,acuity,fear,0
1543,acuity,joy,0
1544,acuity,negative,0
1545,acuity,positive,1
1546,acuity,sadness,0
1547,acuity,surprise,0
1548,acuity,trust,0
1549,acumen,anger,0
1550,acumen,anticipation,0
1551,acumen,disgust,0
1552,acumen,fear,0
1553,acumen,joy,0
1554,acumen,negative,0
1555,acumen,positive,1
1556,acumen,sadness,0
1557,acumen,surprise,0
1558,acumen,trust,0
1559,acupuncture,anger,0
1560,acupuncture,anticipation,0
1561,acupuncture,disgust,0
1562,acupuncture,fear,0
1563,acupuncture,joy,0
1564,acupuncture,negative,0
1565,acupuncture,positive,0
1566,acupuncture,sadness,0
1567,acupuncture,surprise,0
1568,acupuncture,trust,0
1569,acutely,anger,0
1570,acutely,anticipation,0
1571,acutely,disgust,0
1572,acutely,fear,0
1573,acutely,joy,0
1574,acutely,negative,0
1575,acutely,positive,0
1576,acutely,sadness,0
1577,acutely,surprise,0
1578,acutely,trust,0
1579,adage,anger,0
1580,adage,anticipation,0
1581,adage,disgust,0
1582,adage,fear,0
1583,adage,joy,0
1584,adage,negative,0
1585,adage,positive,0
1586,adage,sadness,0
1587,adage,surprise,0
1588,adage,trust,0
1589,adamant,anger,0
1590,adamant,anticipation,0
1591,adamant,disgust,0
1592,adamant,fear,0
1593,adamant,joy,0
1594,adamant,negative,0
1595,adamant,positive,0
1596,adamant,sadness,0
1597,adamant,surprise,0
1598,adamant,trust,0
1599,adapt,anger,0
1600,adapt,anticipation,0
1601,adapt,disgust,0
1602,adapt,fear,0
1603,adapt,joy,0
1604,adapt,negative,0
1605,adapt,positive,1
1606,adapt,sadness,0
1607,adapt,surprise,0
1608,adapt,trust,0
1609,adaptable,anger,0
1610,adaptable,anticipation,0
1611,adaptable,disgust,0
1612,adaptable,fear,0
1613,adaptable,joy,0
1614,adaptable,negative,0
1615,adaptable,positive,1
1616,adaptable,sadness,0
1617,adaptable,surprise,0
1618,adaptable,trust,0
1619,add,anger,0
1620,add,anticipation,0
1621,add,disgust,0
1622,add,fear,0
1623,add,joy,0
1624,add,negative,0
1625,add,positive,0
1626,add,sadness,0
1627,add,surprise,0
1628,add,trust,0
1629,added,anger,0
1630,added,anticipation,0
1631,added,disgust,0
1632,added,fear,0
1633,added,joy,0
1634,added,negative,0
1635,added,positive,0
1636,added,sadness,0
1637,added,surprise,0
1638,added,trust,0
1639,addendum,anger,0
1640,addendum,anticipation,0
1641,addendum,disgust,0
1642,addendum,fear,0
1643,addendum,joy,0
1644,addendum,negative,0
1645,addendum,positive,0
1646,addendum,sadness,0
1647,addendum,surprise,0
1648,addendum,trust,0
1649,adder,anger,1
1650,adder,anticipation,0
1651,adder,disgust,1
1652,adder,fear,1
1653,adder,joy,0
1654,adder,negative,1
1655,adder,positive,0
1656,adder,sadness,1
1657,adder,surprise,0
1658,adder,trust,0
1659,addiction,anger,0
1660,addiction,anticipation,0
1661,addiction,disgust,0
1662,addiction,fear,0
1663,addiction,joy,0
1664,addiction,negative,1
1665,addiction,positive,0
1666,addiction,sadness,0
1667,addiction,surprise,0
1668,addiction,trust,0
1669,addition,anger,0
1670,addition,anticipation,0
1671,addition,disgust,0
1672,addition,fear,0
1673,addition,joy,0
1674,addition,negative,0
1675,addition,positive,0
1676,addition,sadness,0
1677,addition,surprise,0
1678,addition,trust,0
1679,additional,anger,0
1680,additional,anticipation,0
1681,additional,disgust,0
1682,additional,fear,0
1683,additional,joy,0
1684,additional,negative,0
1685,additional,positive,0
1686,additional,sadness,0
1687,additional,surprise,0
1688,additional,trust,0
1689,additive,anger,0
1690,additive,anticipation,0
1691,additive,disgust,0
1692,additive,fear,0
1693,additive,joy,0
1694,additive,negative,0
1695,additive,positive,0
1696,additive,sadness,0
1697,additive,surprise,0
1698,additive,trust,0
1699,address,anger,0
1700,address,anticipation,0
1701,address,disgust,0
1702,address,fear,0
1703,address,joy,0
1704,address,negative,0
1705,address,positive,0
1706,address,sadness,0
1707,address,surprise,0
1708,address,trust,0
1709,addressee,anger,0
1710,addressee,anticipation,0
1711,addressee,disgust,0
1712,addressee,fear,0
1713,addressee,joy,0
1714,addressee,negative,0
1715,addressee,positive,0
1716,addressee,sadness,0
1717,addressee,surprise,0
1718,addressee,trust,0
1719,addresses,anger,0
1720,addresses,anticipation,1
1721,addresses,disgust,0
1722,addresses,fear,0
1723,addresses,joy,0
1724,addresses,negative,0
1725,addresses,positive,1
1726,addresses,sadness,0
1727,addresses,surprise,0
1728,addresses,trust,0
1729,adept,anger,0
1730,adept,anticipation,0
1731,adept,disgust,0
1732,adept,fear,0
1733,adept,joy,0
1734,adept,negative,0
1735,adept,positive,1
1736,adept,sadness,0
1737,adept,surprise,0
1738,adept,trust,0
1739,adequacy,anger,0
1740,adequacy,anticipation,0
1741,adequacy,disgust,0
1742,adequacy,fear,0
1743,adequacy,joy,0
1744,adequacy,negative,0
1745,adequacy,positive,1
1746,adequacy,sadness,0
1747,adequacy,surprise,0
1748,adequacy,trust,0
1749,adequate,anger,0
1750,adequate,anticipation,0
1751,adequate,disgust,0
1752,adequate,fear,0
1753,adequate,joy,0
1754,adequate,negative,0
1755,adequate,positive,0
1756,adequate,sadness,0
1757,adequate,surprise,0
1758,adequate,trust,0
1759,adhere,anger,0
1760,adhere,anticipation,0
1761,adhere,disgust,0
1762,adhere,fear,0
1763,adhere,joy,0
1764,adhere,negative,0
1765,adhere,positive,0
1766,adhere,sadness,0
1767,adhere,surprise,0
1768,adhere,trust,0
1769,adherence,anger,0
1770,adherence,anticipation,0
1771,adherence,disgust,0
1772,adherence,fear,0
1773,adherence,joy,0
1774,adherence,negative,0
1775,adherence,positive,0
1776,adherence,sadness,0
1777,adherence,surprise,0
1778,adherence,trust,0
1779,adherent,anger,0
1780,adherent,anticipation,0
1781,adherent,disgust,0
1782,adherent,fear,0
1783,adherent,joy,0
1784,adherent,negative,0
1785,adherent,positive,0
1786,adherent,sadness,0
1787,adherent,surprise,0
1788,adherent,trust,0
1789,adhering,anger,0
1790,adhering,anticipation,0
1791,adhering,disgust,0
1792,adhering,fear,0
1793,adhering,joy,0
1794,adhering,negative,0
1795,adhering,positive,0
1796,adhering,sadness,0
1797,adhering,surprise,0
1798,adhering,trust,1
1799,adhesion,anger,0
1800,adhesion,anticipation,0
1801,adhesion,disgust,0
1802,adhesion,fear,0
1803,adhesion,joy,0
1804,adhesion,negative,0
1805,adhesion,positive,0
1806,adhesion,sadness,0
1807,adhesion,surprise,0
1808,adhesion,trust,0
1809,adhesive,anger,0
1810,adhesive,anticipation,0
1811,adhesive,disgust,0
1812,adhesive,fear,0
1813,adhesive,joy,0
1814,adhesive,negative,0
1815,adhesive,positive,0
1816,adhesive,sadness,0
1817,adhesive,surprise,0
1818,adhesive,trust,0
1819,adieu,anger,0
1820,adieu,anticipation,0
1821,adieu,disgust,0
1822,adieu,fear,0
1823,adieu,joy,0
1824,adieu,negative,0
1825,adieu,positive,0
1826,adieu,sadness,0
1827,adieu,surprise,0
1828,adieu,trust,0
1829,adipose,anger,0
1830,adipose,anticipation,0
1831,adipose,disgust,0
1832,adipose,fear,0
1833,adipose,joy,0
1834,adipose,negative,1
1835,adipose,positive,0
1836,adipose,sadness,0
1837,adipose,surprise,0
1838,adipose,trust,0
1839,adjacency,anger,0
1840,adjacency,anticipation,0
1841,adjacency,disgust,0
1842,adjacency,fear,0
1843,adjacency,joy,0
1844,adjacency,negative,0
1845,adjacency,positive,0
1846,adjacency,sadness,0
1847,adjacency,surprise,0
1848,adjacency,trust,0
1849,adjacent,anger,0
1850,adjacent,anticipation,0
1851,adjacent,disgust,0
1852,adjacent,fear,0
1853,adjacent,joy,0
1854,adjacent,negative,0
1855,adjacent,positive,0
1856,adjacent,sadness,0
1857,adjacent,surprise,0
1858,adjacent,trust,0
1859,adjective,anger,0
1860,adjective,anticipation,0
1861,adjective,disgust,0
1862,adjective,fear,0
1863,adjective,joy,0
1864,adjective,negative,0
1865,adjective,positive,0
1866,adjective,sadness,0
1867,adjective,surprise,0
1868,adjective,trust,0
1869,adjoining,anger,0
1870,adjoining,anticipation,0
1871,adjoining,disgust,0
1872,adjoining,fear,0
1873,adjoining,joy,0
1874,adjoining,negative,0
1875,adjoining,positive,0
1876,adjoining,sadness,0
1877,adjoining,surprise,0
1878,adjoining,trust,0
1879,adjourn,anger,0
1880,adjourn,anticipation,0
1881,adjourn,disgust,0
1882,adjourn,fear,0
1883,adjourn,joy,0
1884,adjourn,negative,0
1885,adjourn,positive,0
1886,adjourn,sadness,0
1887,adjourn,surprise,0
1888,adjourn,trust,0
1889,adjournment,anger,0
1890,adjournment,anticipation,0
1891,adjournment,disgust,0
1892,adjournment,fear,0
1893,adjournment,joy,0
1894,adjournment,negative,0
1895,adjournment,positive,0
1896,adjournment,sadness,0
1897,adjournment,surprise,0
1898,adjournment,trust,0
1899,adjudicate,anger,0
1900,adjudicate,anticipation,0
1901,adjudicate,disgust,0
1902,adjudicate,fear,1
1903,adjudicate,joy,0
1904,adjudicate,negative,1
1905,adjudicate,positive,0
1906,adjudicate,sadness,0
1907,adjudicate,surprise,0
1908,adjudicate,trust,0
1909,adjudication,anger,0
1910,adjudication,anticipation,0
1911,adjudication,disgust,0
1912,adjudication,fear,0
1913,adjudication,joy,0
1914,adjudication,negative,0
1915,adjudication,positive,0
1916,adjudication,sadness,0
1917,adjudication,surprise,0
1918,adjudication,trust,0
1919,adjunct,anger,0
1920,adjunct,anticipation,0
1921,adjunct,disgust,0
1922,adjunct,fear,0
1923,adjunct,joy,0
1924,adjunct,negative,0
1925,adjunct,positive,1
1926,adjunct,sadness,0
1927,adjunct,surprise,0
1928,adjunct,trust,0
1929,adjust,anger,0
1930,adjust,anticipation,0
